Date,Adj Close
2020-09-30 00:00:00-04:00,9.5
2020-10-01 00:00:00-04:00,9.460000038146973
2020-10-02 00:00:00-04:00,9.199999809265137
2020-10-05 00:00:00-04:00,9.029999732971191
2020-10-06 00:00:00-04:00,9.899999618530273
2020-10-07 00:00:00-04:00,10.0
2020-10-08 00:00:00-04:00,10.0
2020-10-09 00:00:00-04:00,9.949999809265137
2020-10-12 00:00:00-04:00,9.890000343322754
2020-10-13 00:00:00-04:00,9.470000267028809
2020-10-14 00:00:00-04:00,9.34000015258789
2020-10-15 00:00:00-04:00,9.90999984741211
2020-10-16 00:00:00-04:00,9.710000038146973
2020-10-19 00:00:00-04:00,9.569999694824219
2020-10-20 00:00:00-04:00,9.270000457763672
2020-10-21 00:00:00-04:00,9.199999809265137
2020-10-22 00:00:00-04:00,9.680000305175781
2020-10-23 00:00:00-04:00,9.489999771118164
2020-10-26 00:00:00-04:00,9.949999809265137
2020-10-27 00:00:00-04:00,10.949999809265137
2020-10-28 00:00:00-04:00,10.850000381469727
2020-10-29 00:00:00-04:00,10.75
2020-10-30 00:00:00-04:00,10.130000114440918
2020-11-02 00:00:00-05:00,10.539999961853027
2020-11-03 00:00:00-05:00,10.5
2020-11-04 00:00:00-05:00,10.720000267028809
2020-11-05 00:00:00-05:00,11.880000114440918
2020-11-06 00:00:00-05:00,13.829999923706055
2020-11-09 00:00:00-05:00,14.670000076293945
2020-11-10 00:00:00-05:00,14.0
2020-11-11 00:00:00-05:00,15.960000038146973
2020-11-12 00:00:00-05:00,14.579999923706055
2020-11-13 00:00:00-05:00,15.800000190734863
2020-11-16 00:00:00-05:00,15.930000305175781
2020-11-17 00:00:00-05:00,17.850000381469727
2020-11-18 00:00:00-05:00,17.899999618530273
2020-11-19 00:00:00-05:00,18.979999542236328
2020-11-20 00:00:00-05:00,18.149999618530273
2020-11-23 00:00:00-05:00,21.040000915527344
2020-11-24 00:00:00-05:00,23.81999969482422
2020-11-25 00:00:00-05:00,29.049999237060547
2020-11-27 00:00:00-05:00,27.65999984741211
2020-11-30 00:00:00-05:00,27.110000610351562
2020-12-01 00:00:00-05:00,25.670000076293945
2020-12-02 00:00:00-05:00,22.510000228881836
2020-12-03 00:00:00-05:00,24.030000686645508
2020-12-04 00:00:00-05:00,23.850000381469727
2020-12-07 00:00:00-05:00,28.940000534057617
2020-12-08 00:00:00-05:00,28.59000015258789
2020-12-09 00:00:00-05:00,26.6299991607666
2020-12-10 00:00:00-05:00,27.040000915527344
2020-12-11 00:00:00-05:00,27.200000762939453
2020-12-14 00:00:00-05:00,27.239999771118164
2020-12-15 00:00:00-05:00,26.43000030517578
2020-12-16 00:00:00-05:00,25.920000076293945
2020-12-17 00:00:00-05:00,27.229999542236328
2020-12-18 00:00:00-05:00,25.969999313354492
2020-12-21 00:00:00-05:00,28.510000228881836
2020-12-22 00:00:00-05:00,28.040000915527344
2020-12-23 00:00:00-05:00,28.690000534057617
2020-12-24 00:00:00-05:00,27.75
2020-12-28 00:00:00-05:00,25.6299991607666
2020-12-29 00:00:00-05:00,24.65999984741211
2020-12-30 00:00:00-05:00,25.100000381469727
2020-12-31 00:00:00-05:00,23.549999237060547
